molecule,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
"56665247",1,0,0,0,0,4,0,-1,514.276,8.719,643.243,33.913,140.406,240.667,228.256,1172.880,2.000,8.500,0.0648172,0.0186878,0.8361661,40.515,12.307,22.982,14.358,3.218,-5.365,-7.412,-5.331,461.772,-0.456,3819.618,-2.875,9.001,1.022,3,0.020,3,80.515,115.000,0.000,113.163,8,1,20,0,20,0,31,0,0.003
"56665247",1,0,0,0,0,4,0,-1,514.276,2.859,677.460,33.744,141.454,269.510,232.752,1203.734,2.000,8.000,0.0067893,0.0167002,0.8077955,42.025,12.757,22.416,14.153,3.618,-6.096,-7.610,-5.927,451.324,-0.552,3943.730,-2.793,9.210,1.363,3,0.157,3,82.681,121.803,0.000,115.782,8,1,20,0,20,0,31,1,0.001
"56665247",1,0,0,0,0,4,0,0,514.276,5.879,681.397,33.063,146.068,269.785,232.482,1209.741,2.000,7.500,0.0285732,0.0155660,0.8057977,42.268,12.850,22.545,13.703,3.818,-6.318,-7.808,-5.961,408.075,-0.607,3524.866,-2.877,9.295,1.319,3,0.259,1,83.067,121.807,0.000,115.571,8,1,20,0,20,0,31,1,0.000
"56665246",1,0,0,0,0,3,0,-1,499.264,7.567,630.172,32.247,138.294,252.534,207.097,1141.881,2.000,9.500,0.0501387,0.0213196,0.8384042,40.029,12.198,23.086,15.591,2.593,-4.927,-6.716,-5.351,483.566,-0.421,3074.414,-2.891,9.365,1.459,3,-0.180,3,90.174,95.961,0.000,114.572,8,0,20,0,20,0,30,0,0.008
"56665246",1,0,0,0,0,3,0,-1,499.264,1.100,669.838,28.943,165.473,254.656,220.766,1178.733,2.000,9.000,0.0010273,0.0190015,0.8056367,41.525,12.570,22.755,15.399,2.840,-5.768,-6.913,-5.891,267.126,-0.775,1923.322,-3.384,9.532,1.491,3,-0.040,3,87.011,116.702,0.000,118.111,8,0,20,0,20,0,30,1,0.000
"56665246",2,0,0,0,0,3,0,-1,499.264,6.727,668.880,32.105,159.539,247.275,229.961,1173.809,2.000,8.500,0.0385529,0.0179716,0.8045412,41.257,12.472,22.904,14.816,3.074,-5.949,-7.111,-5.874,304.082,-0.696,2484.567,-3.301,9.775,1.769,3,0.034,3,89.383,118.375,0.000,119.787,8,0,20,0,20,0,30,1,0.000
"56665245",0,0,0,0,0,3,0,0,432.269,7.165,581.237,36.990,97.081,310.638,136.528,1040.153,2.000,6.500,0.0493537,0.0158152,0.8541678,36.513,11.836,19.787,12.609,3.230,-4.713,-6.546,-5.373,1189.275,-0.169,3339.040,-1.926,9.132,1.249,3,0.088,3,100.000,26.257,0.000,83.224,6,0,20,0,20,0,26,0,0.099
"56665245",0,0,0,0,0,3,0,0,432.269,3.901,581.796,36.495,121.171,292.291,131.839,1047.002,2.000,6.000,0.0145316,0.0145846,0.8570885,36.612,11.974,19.153,12.155,3.258,-4.842,-6.738,-5.238,702.803,-0.393,1782.411,-2.435,9.139,1.277,3,0.188,3,96.972,21.997,0.000,88.011,6,0,20,0,20,0,26,0,0.023
"56665245",0,0,0,0,0,3,0,0,432.269,5.798,612.223,37.382,126.616,301.653,146.573,1080.573,2.000,5.500,0.0311050,0.0127048,0.8318107,38.045,12.136,19.649,11.842,3.666,-5.556,-6.930,-5.692,624.025,-0.478,1887.614,-2.502,9.514,1.599,3,0.338,3,100.000,44.993,0.000,88.580,6,0,20,0,20,0,26,0,0.004
"56665093",1,0,0,0,0,4,0,-1,460.448,7.913,658.503,32.273,157.417,267.154,201.659,1198.724,1.000,8.500,0.0522355,0.0129081,0.8287434,41.802,12.457,21.781,13.217,3.241,-6.362,-7.354,-5.577,318.502,-0.711,1827.942,-3.096,9.391,1.521,3,0.029,1,90.726,113.605,0.000,101.628,6,0,20,0,20,0,31,1,0.000
"56665092",0,0,0,0,0,3,0,-1,447.308,10.100,612.988,187.483,118.145,196.053,111.308,1124.727,1.000,9.500,0.0906939,0.0154978,0.8532527,38.804,11.915,21.140,13.531,2.230,-4.003,-5.550,-4.841,750.818,-0.426,1477.620,-2.718,9.038,0.892,6,-0.298,3,91.472,0.000,0.000,102.230,8,0,20,0,20,2,27,0,0.085
"56661802",0,0,0,0,0,3,0,0,432.269,5.000,555.951,39.230,111.380,248.979,156.363,1022.810,2.000,6.500,0.0244471,0.0165345,0.8830629,35.230,11.304,19.154,12.233,3.053,-4.392,-6.546,-4.612,870.333,-0.186,3059.936,-2.407,9.057,1.316,3,0.069,3,100.000,46.620,0.000,84.587,6,0,20,0,20,0,26,0,0.069
"56661802",0,0,0,0,0,3,0,0,432.269,3.982,563.544,39.243,116.326,251.687,156.288,1028.650,2.000,6.000,0.0154121,0.0150570,0.8744789,35.490,11.378,18.855,11.811,3.238,-4.650,-6.738,-4.763,781.230,-0.248,2720.202,-2.489,9.252,1.277,3,0.155,3,100.000,46.620,0.000,85.344,6,0,20,0,20,0,26,0,0.031
"56661802",1,0,0,0,0,3,0,0,432.269,5.819,564.157,39.311,115.699,252.163,156.985,1028.333,2.000,5.500,0.0329255,0.0137872,0.8733480,35.482,11.375,18.819,11.319,3.431,-4.799,-6.930,-4.784,792.011,-0.243,2785.195,-2.475,9.553,1.842,3,0.233,3,100.000,46.621,0.000,86.140,6,0,20,0,20,0,26,0,0.023
"56658303",1,0,0,0,0,3,0,0,482.277,11.064,640.923,37.471,106.965,269.760,226.727,1140.721,2.000,6.500,0.1073149,0.0143424,0.8237819,40.148,11.923,22.206,12.573,4.049,-6.090,-7.554,-5.670,958.402,-0.112,8249.277,-2.253,9.157,1.297,3,0.316,3,100.000,117.582,0.000,85.219,6,0,20,0,20,0,29,1,0.002
"56658303",1,0,0,0,0,3,0,0,482.277,4.850,652.764,16.041,132.763,289.207,214.753,1155.489,2.000,6.000,0.0203590,0.0129990,0.8158050,40.924,12.355,21.089,12.413,4.127,-6.389,-7.750,-5.892,545.642,-0.420,3858.290,-2.660,9.523,1.541,3,0.434,1,100.000,113.459,0.000,89.639,6,0,20,0,20,0,29,1,0.000
"56658303",1,0,0,0,0,3,0,1,482.277,6.994,595.161,38.761,99.732,221.848,234.820,1109.945,2.000,5.500,0.0440699,0.0130690,0.8710938,38.458,11.379,20.295,11.106,4.303,-5.654,-7.946,-4.676,1122.373,0.083,10000.000,-2.288,9.654,1.671,3,0.439,3,100.000,117.582,0.000,82.676,6,0,20,0,20,0,29,0,0.006
"56658171",0,0,0,0,0,4,0,-2,395.453,8.567,644.283,130.996,166.688,280.755,65.844,1148.809,1.000,9.500,0.0638937,0.0147451,0.8233550,39.934,12.729,21.184,14.276,1.944,-5.160,-5.517,-5.729,260.136,-1.155,264.816,-3.218,9.202,1.469,7,-0.303,2,81.555,0.000,0.000,113.173,7,0,20,0,20,2,27,1,0.002
"46869882",0,0,0,0,0,3,0,-1,432.294,10.553,628.536,126.369,134.690,257.513,109.964,1105.646,2.000,8.500,0.1007251,0.0191251,0.8227075,38.627,12.465,22.186,14.578,2.406,-4.777,-5.650,-5.629,523.162,-0.674,983.135,-2.807,8.837,0.821,5,-0.113,3,89.693,0.000,0.000,103.669,7,0,20,0,20,2,26,0,0.011
"46869882",0,0,0,0,0,3,0,-1,432.294,2.929,626.848,126.479,141.869,248.241,110.260,1105.942,2.000,8.000,0.0077570,0.0180486,0.8250704,38.550,12.457,20.646,14.067,2.545,-4.900,-5.842,-5.546,447.258,-0.736,833.004,-2.972,8.879,1.248,5,-0.026,3,89.284,0.000,0.000,104.878,7,0,20,0,20,2,26,0,0.006
"46869882",0,0,0,0,0,3,0,0,432.294,6.889,611.381,122.421,141.278,236.139,111.543,1099.677,2.000,7.500,0.0431544,0.0173486,0.8427461,38.184,12.338,20.780,13.452,2.711,-4.805,-6.034,-5.203,453.064,-0.670,858.477,-3.003,9.154,1.247,5,0.060,3,90.359,0.000,0.000,107.895,7,0,20,0,20,2,26,0,0.007
"46869881",1,0,0,0,0,3,0,-1,498.276,8.905,628.597,32.663,111.543,282.965,201.426,1141.624,2.000,8.500,0.0694598,0.0191232,0.8403783,40.310,12.259,22.805,14.626,3.180,-5.176,-7.091,-5.464,867.240,-0.176,5381.422,-2.290,9.179,1.201,2,-0.009,3,100.000,90.339,0.000,102.173,7,0,20,0,20,0,30,0,0.017
"46869881",1,0,0,0,0,3,0,-1,498.276,3.225,668.214,29.140,148.978,280.550,209.547,1185.515,2.000,8.000,0.0087724,0.0169313,0.8106889,42.043,12.729,22.430,14.470,3.382,-6.005,-7.288,-5.933,382.949,-0.614,2464.178,-2.989,9.262,1.280,2,0.157,3,92.978,108.459,0.000,106.026,7,0,20,0,20,0,30,1,0.001
"46869881",1,0,0,0,0,3,0,0,498.276,7.845,633.514,32.650,142.077,257.713,201.074,1155.091,2.000,7.500,0.0532747,0.0167425,0.8404002,40.608,12.435,22.261,13.688,3.407,-5.554,-7.485,-5.344,445.234,-0.465,2606.157,-2.942,9.528,1.506,2,0.194,3,94.298,89.201,0.000,107.553,7,0,20,0,20,0,30,0,0.002
"46869493",2,0,0,0,0,3,0,-1,488.241,7.691,599.661,36.355,133.114,216.609,213.584,1085.988,2.000,9.500,0.0544742,0.0224044,0.8520710,37.450,11.329,22.221,15.241,2.295,-4.486,-6.437,-4.959,541.480,-0.316,3770.472,-2.922,9.070,1.726,2,-0.296,3,89.308,105.069,0.000,117.124,9,0,19,0,19,0,29,0,0.019
"46869493",1,0,0,0,0,3,0,-1,488.241,3.046,661.288,29.757,172.554,227.037,231.940,1145.122,2.000,9.000,0.0081008,0.0192472,0.8004644,39.916,12.084,22.304,15.242,2.593,-5.680,-6.633,-5.843,228.858,-0.844,1873.628,-3.612,9.542,1.386,2,-0.127,3,84.362,124.018,0.000,125.066,9,0,19,0,19,0,29,0,0.000
"46869493",1,0,0,0,0,3,0,-1,488.241,5.168,656.948,32.957,169.053,219.823,235.115,1142.151,2.000,8.500,0.0233878,0.0182980,0.8043585,39.728,11.998,22.180,14.668,2.803,-5.778,-6.830,-5.746,247.040,-0.782,2118.180,-3.573,9.773,1.515,2,-0.043,3,86.185,124.031,0.000,126.479,9,0,19,0,19,0,29,1,0.000
"46869491",1,0,0,0,0,3,0,-1,499.264,9.882,654.811,31.219,156.305,234.334,232.954,1166.714,2.000,9.500,0.0836933,0.0205174,0.8185123,40.850,12.261,23.952,15.659,2.672,-5.426,-6.716,-5.586,326.335,-0.601,2784.821,-3.287,9.424,1.284,3,-0.143,3,87.580,121.357,0.000,116.778,8,0,20,0,20,0,30,0,0.001
"46869491",1,0,0,0,0,3,0,-1,499.264,5.466,678.738,28.451,160.263,261.129,228.896,1183.374,2.000,9.000,0.0252450,0.0187523,0.7971581,41.772,12.629,23.164,15.431,2.934,-5.948,-6.913,-6.060,299.315,-0.737,2409.894,-3.265,9.521,1.407,3,-0.038,3,88.445,121.358,0.000,117.626,8,0,20,0,20,0,30,1,0.000
"46869491",1,0,0,0,0,3,0,-1,499.264,3.555,669.118,31.631,156.961,248.430,232.096,1180.581,2.000,8.500,0.0107024,0.0179652,0.8073460,41.539,12.499,22.634,14.808,3.145,-5.962,-7.111,-5.834,321.694,-0.653,2712.548,-3.249,9.751,1.570,3,0.054,3,90.238,121.357,0.000,119.161,8,0,20,0,20,0,30,1,0.000
"46869290",1,0,0,0,0,3,0,0,437.826,10.392,610.683,37.621,100.824,256.373,215.865,1109.590,2.000,6.500,0.0973362,0.0150526,0.8487716,38.774,11.523,21.565,12.364,3.862,-5.540,-6.658,-5.202,1095.927,-0.021,8314.886,-2.187,9.135,1.484,3,0.256,3,100.000,111.651,0.000,83.475,6,0,20,0,20,0,29,0,0.008
"46869290",1,0,0,0,0,3,0,0,437.826,6.260,655.476,34.870,112.863,297.323,210.421,1152.730,2.000,6.000,0.0339969,0.0129452,0.8111347,40.891,12.237,21.138,12.338,4.238,-6.417,-6.850,-6.006,842.599,-0.245,5843.070,-2.264,9.429,1.447,3,0.424,1,100.000,111.935,0.000,85.719,6,0,20,0,20,0,29,1,0.001
"46869290",2,0,0,0,0,3,0,0,437.826,4.871,662.957,28.990,117.937,304.657,211.373,1157.294,2.000,5.500,0.0205001,0.0117326,0.8040978,41.144,12.380,20.786,11.948,4.434,-6.703,-7.042,-6.155,754.223,-0.315,5246.155,-2.332,9.528,1.645,3,0.518,1,100.000,111.884,0.000,87.022,6,0,20,0,20,0,29,1,0.000
"46868925",1,0,0,0,0,3,0,-1,466.259,8.358,600.024,31.778,135.601,251.785,180.859,1084.164,2.000,8.500,0.0644314,0.0200339,0.8506019,37.712,11.848,21.811,14.501,2.564,-4.636,-6.451,-5.150,512.855,-0.423,2353.069,-2.844,9.247,1.238,2,-0.136,3,90.462,67.825,0.000,105.077,7,0,20,0,20,0,28,0,0.015
"46868925",1,0,0,0,0,3,0,-1,466.259,2.251,643.684,28.166,148.741,270.943,195.834,1122.563,2.000,8.000,0.0045135,0.0175765,0.8115212,39.432,12.227,21.358,14.339,2.938,-5.545,-6.646,-5.874,384.934,-0.642,2084.392,-3.018,9.265,1.322,2,0.002,3,90.419,88.450,0.000,106.002,7,0,20,0,20,0,28,0,0.001
"46868925",1,0,0,0,0,3,0,0,466.259,6.673,642.729,29.136,143.657,273.245,196.690,1124.764,2.000,7.500,0.0395877,0.0165025,0.8137887,39.542,12.235,21.600,13.825,3.189,-5.685,-6.841,-5.848,430.132,-0.581,2375.678,-2.917,9.485,1.385,2,0.096,3,92.754,88.447,0.000,107.183,7,0,20,0,20,0,28,0,0.001
"57402042",0,0,0,0,0,9,0,-1,369.469,1.535,667.097,370.110,103.237,193.751,0.000,1221.595,3.000,7.200,0.0019281,0.0186941,0.8284396,38.806,12.340,20.699,12.845,3.200,-4.287,-4.689,-5.232,1039.700,-0.982,515.971,-1.876,7.942,0.077,4,0.113,3,100.000,0.000,0.000,87.015,8,0,15,0,15,0,27,0,0.254
"57402042",0,0,0,0,0,9,0,-1,369.469,1.289,643.921,367.694,99.178,177.049,0.000,1210.547,3.000,7.200,0.0013722,0.0193669,0.8530739,38.204,12.099,20.525,12.648,3.167,-3.916,-4.689,-4.754,1136.045,-0.887,567.840,-1.860,8.057,0.009,3,0.110,3,100.000,0.000,0.000,85.419,8,0,15,0,15,0,27,0,0.620
"57402042",0,0,0,0,0,9,0,-2,369.469,2.546,668.091,373.603,106.893,187.595,0.000,1223.436,3.000,7.200,0.0052968,0.0186663,0.8280375,38.821,12.339,20.757,12.831,3.179,-4.303,-4.689,-5.209,959.918,-1.018,473.312,-1.965,7.944,0.032,4,0.117,3,100.000,0.000,0.000,89.148,8,0,15,0,15,0,27,0,0.199
"57393383",0,0,0,0,0,9,0,-1,369.469,2.062,662.787,372.677,105.635,184.475,0.000,1240.045,3.000,7.200,0.0034295,0.0188156,0.8422009,39.455,12.458,21.005,12.788,3.299,-4.218,-4.689,-4.965,986.643,-0.972,487.571,-1.952,7.987,0.082,4,0.171,3,100.000,0.000,0.000,87.188,8,0,15,0,15,0,27,0,0.250
"57393383",0,0,0,0,0,9,0,-1,369.469,3.534,672.007,385.113,101.962,184.931,0.000,1226.145,3.000,7.200,0.0101868,0.0185575,0.8244277,38.904,12.313,20.811,12.788,3.222,-4.367,-4.689,-5.255,1069.035,-0.979,531.725,-1.883,8.000,0.010,3,0.120,3,100.000,0.000,0.000,85.966,8,0,15,0,15,0,27,0,0.208
"57393383",0,0,0,0,0,9,0,-1,369.469,2.747,682.614,391.491,97.736,193.388,0.000,1256.827,3.000,7.200,0.0060027,0.0182691,0.8251000,40.212,12.626,21.218,12.843,3.449,-4.539,-4.689,-5.284,1172.380,-0.936,587.496,-1.775,8.039,0.003,3,0.196,3,100.000,0.000,0.000,85.869,8,0,15,0,15,0,27,0,0.179
"57393383",0,0,0,0,0,9,0,-2,369.469,2.113,718.109,379.575,100.743,237.790,0.000,1262.177,3.000,7.200,0.0035362,0.0173661,0.7865415,40.850,13.088,21.330,13.251,3.475,-5.121,-4.689,-6.120,1097.869,-1.065,547.243,-1.674,7.986,0.122,4,0.173,3,100.000,0.000,0.000,85.299,8,0,15,0,15,0,27,0,0.059
"57393383",0,0,0,0,0,9,0,-2,369.469,2.327,665.750,371.613,106.948,187.189,0.000,1220.971,3.000,7.200,0.0044346,0.0187319,0.8298332,38.718,12.314,20.716,12.822,3.165,-4.266,-4.689,-5.178,958.766,-1.014,472.698,-1.967,7.949,0.026,4,0.112,3,100.000,0.000,0.000,89.009,8,0,15,0,15,0,27,0,0.216
"57393383",0,0,0,0,0,9,0,-1,369.469,3.793,665.456,379.240,101.176,185.040,0.000,1221.099,3.000,7.200,0.0117815,0.0187402,0.8302574,38.703,12.259,20.781,12.768,3.203,-4.261,-4.689,-5.161,1087.546,-0.957,541.684,-1.868,7.994,-0.042,4,0.113,3,100.000,0.000,0.000,88.059,8,0,15,0,15,0,27,0,0.274
"24782040",0,0,0,0,0,9,0,-1,368.481,4.290,665.228,388.025,74.837,202.366,0.000,1226.836,3.000,6.200,0.0150040,0.0161429,0.8331415,39.098,12.247,20.334,11.721,3.815,-4.521,-5.018,-5.197,1932.955,-0.698,1008.607,-1.322,8.177,0.073,2,0.285,3,100.000,0.000,0.000,71.932,7,0,15,0,15,0,27,0,0.530
"24782040",0,0,0,0,0,9,0,-1,368.481,2.387,697.538,383.207,84.624,229.707,0.000,1254.195,3.000,6.200,0.0045422,0.0153952,0.8063194,40.454,12.791,20.657,12.051,3.925,-5.058,-5.018,-5.761,1561.025,-0.847,800.577,-1.406,8.053,-0.033,2,0.332,3,100.000,0.000,0.000,75.500,7,0,15,0,15,0,27,0,0.127
"24782040",0,0,0,0,0,9,0,-1,368.481,4.076,662.803,386.909,76.620,199.274,0.000,1229.428,3.000,6.200,0.0135112,0.0162020,0.8373673,39.172,12.261,20.361,11.706,3.819,-4.481,-5.018,-5.114,1859.141,-0.707,967.040,-1.366,8.160,0.059,2,0.295,3,100.000,0.000,0.000,71.818,7,0,15,0,15,0,27,0,0.525
"24782040",0,0,0,0,0,9,0,-1,368.481,3.795,668.454,383.235,91.225,193.994,0.000,1232.340,3.000,6.200,0.0116861,0.0160650,0.8315996,39.238,12.355,20.401,11.783,3.724,-4.574,-5.018,-5.182,1351.501,-0.858,685.089,-1.653,8.040,-0.084,2,0.297,3,100.000,0.000,0.000,75.733,7,0,15,0,15,0,27,0,0.218
"12111412",0,0,0,0,0,10,0,-2,397.522,3.498,731.619,435.044,99.783,196.792,0.000,1340.655,3.000,7.700,0.0091278,0.0182292,0.8036959,42.957,13.479,22.412,13.270,3.740,-5.039,-5.048,-5.647,1121.146,-1.069,559.795,-1.705,8.081,0.085,4,0.262,3,100.000,0.000,0.000,85.889,8,0,15,0,15,0,29,0,0.072
"12111412",0,0,0,0,0,10,0,-2,397.522,4.468,740.140,435.586,107.861,196.693,0.000,1347.723,3.000,7.700,0.0148155,0.0180193,0.7972325,43.239,13.622,22.602,13.344,3.721,-5.180,-5.048,-5.751,939.842,-1.171,462.621,-1.854,8.128,0.127,4,0.273,3,100.000,0.000,0.000,89.520,8,0,15,0,15,0,29,0,0.037
"12111412",0,0,0,0,0,10,0,-2,397.522,5.543,758.240,433.443,108.555,216.242,0.000,1363.055,3.000,7.700,0.0225421,0.0175892,0.7840927,44.040,13.961,22.966,13.526,3.820,-5.480,-5.048,-6.057,925.713,-1.216,455.108,-1.798,8.080,0.208,4,0.299,3,100.000,0.000,0.000,88.310,8,0,15,0,15,0,29,0,0.021
"12111412",0,0,0,0,0,10,0,-2,397.522,3.592,720.301,428.704,118.962,172.636,0.000,1329.295,3.000,7.700,0.0097079,0.0185156,0.8117053,42.272,13.318,22.268,13.208,3.518,-4.853,-5.048,-5.402,737.538,-1.243,355.992,-2.144,8.113,0.155,4,0.241,3,100.000,0.000,0.000,87.624,8,0,15,0,15,0,29,0,0.040
"12111412",1,0,0,0,0,10,0,-2,397.522,0.732,741.607,410.954,102.904,227.748,0.000,1351.549,3.000,7.700,0.0003965,0.0179836,0.7971607,43.689,13.842,22.588,13.525,3.815,-5.204,-5.048,-5.900,1047.273,-1.119,520.035,-1.654,8.029,0.273,4,0.283,3,100.000,0.000,0.000,85.860,8,0,15,0,15,0,29,0,0.055
"12111412",0,0,0,0,0,10,0,-1,397.522,3.765,749.147,427.160,89.023,232.964,0.000,1354.782,3.000,7.700,0.0104607,0.0178026,0.7903953,43.868,13.837,22.698,13.485,3.930,-5.329,-5.048,-6.035,1418.068,-0.989,721.634,-1.379,8.229,0.331,4,0.284,3,100.000,0.000,0.000,83.155,8,0,15,0,15,0,29,0,0.078
"10407625",0,0,0,0,0,10,0,-1,383.495,5.272,678.887,398.308,93.940,186.639,0.000,1258.291,3.000,7.200,0.0220907,0.0183694,0.8302737,39.564,12.561,21.170,12.541,3.481,-4.316,-4.956,-5.168,1273.692,-0.948,642.558,-1.633,8.247,0.145,3,0.163,3,100.000,0.000,0.000,85.531,8,0,15,0,15,0,28,0,0.431
"10407625",0,0,0,0,0,10,0,-2,383.495,2.165,721.568,409.756,96.521,215.290,0.000,1304.173,3.000,7.200,0.0035941,0.0172829,0.8000396,41.674,13.258,21.602,12.856,3.748,-5.016,-4.956,-5.794,1203.909,-1.045,604.592,-1.580,7.971,0.016,4,0.249,3,100.000,0.000,0.000,86.094,8,0,15,0,15,0,28,0,0.097
"10407625",0,0,0,0,0,10,0,-2,383.495,1.243,728.402,416.453,95.139,216.809,0.000,1311.389,3.000,7.200,0.0011789,0.0171207,0.7954540,41.977,13.341,21.652,12.874,3.799,-5.129,-4.956,-5.876,1240.785,-1.042,624.633,-1.549,8.050,-0.010,3,0.263,3,100.000,0.000,0.000,87.065,8,0,15,0,15,0,28,0,0.080
"10407625",0,0,0,0,0,10,0,-2,383.495,2.643,736.796,400.956,97.647,238.193,0.000,1313.212,3.000,7.200,0.0053183,0.0169257,0.7871197,42.254,13.555,21.815,13.057,3.810,-5.269,-4.956,-6.113,1174.653,-1.090,588.727,-1.520,7.963,0.126,4,0.259,3,100.000,0.000,0.000,85.244,8,0,15,0,15,0,28,0,0.062
"10407625",0,0,0,0,0,10,0,-1,383.495,3.591,705.205,434.617,83.897,186.691,0.000,1292.241,3.000,7.200,0.0099791,0.0176839,0.8136020,40.923,12.824,21.373,12.537,3.742,-4.746,-4.956,-5.438,1586.000,-0.884,814.431,-1.448,8.102,0.020,3,0.231,3,100.000,0.000,0.000,81.922,8,0,15,0,15,0,28,0,0.245
"10407625",0,0,0,0,0,10,0,-2,383.495,1.830,749.206,415.092,107.123,226.991,0.000,1324.130,3.000,7.200,0.0025292,0.0166453,0.7783664,42.584,13.682,21.883,13.075,3.790,-5.476,-4.956,-6.201,955.098,-1.218,470.743,-1.734,8.012,0.249,3,0.279,3,100.000,0.000,0.000,88.333,8,0,15,0,15,0,28,0,0.024
"10339936",0,0,0,0,0,10,0,-2,383.495,1.808,713.726,403.543,98.188,211.995,0.000,1297.528,3.000,7.200,0.0025207,0.0174728,0.8060793,41.377,13.169,21.511,12.827,3.698,-4.886,-4.956,-5.681,1160.859,-1.047,581.258,-1.622,8.128,0.126,3,0.238,3,100.000,0.000,0.000,86.254,8,0,15,0,15,0,28,0,0.119
"10339936",0,0,0,0,0,10,0,-2,383.495,2.244,748.707,418.205,101.078,229.425,0.000,1321.359,3.000,7.200,0.0038125,0.0166564,0.7777979,42.497,13.633,21.841,13.049,3.818,-5.467,-4.956,-6.222,1089.878,-1.153,542.939,-1.614,7.954,0.279,4,0.271,3,100.000,0.000,0.000,87.345,8,0,15,0,15,0,28,0,0.032
"10339936",0,0,0,0,0,10,0,-2,383.495,2.300,758.364,424.511,96.184,237.669,0.000,1349.952,3.000,7.200,0.0039184,0.0164443,0.7789323,43.720,13.925,22.273,13.095,4.038,-5.629,-4.956,-6.243,1212.793,-1.096,609.416,-1.495,8.106,0.191,3,0.345,3,100.000,0.000,0.000,83.832,8,0,15,0,15,0,28,0,0.029
"10339936",0,0,0,0,0,10,0,-2,383.495,2.913,748.668,419.424,98.741,230.504,0.000,1324.248,3.000,7.200,0.0064066,0.0166573,0.7789722,42.623,13.647,21.917,13.040,3.854,-5.467,-4.956,-6.208,1146.946,-1.124,573.732,-1.567,8.004,0.199,3,0.280,3,100.000,0.000,0.000,86.833,8,0,15,0,15,0,28,0,0.035
"10339936",0,0,0,0,0,10,0,-2,383.495,3.405,699.356,408.943,109.033,181.380,0.000,1282.537,3.000,7.200,0.0090394,0.0178318,0.8162945,40.484,12.869,21.331,12.657,3.505,-4.650,-4.956,-5.370,916.088,-1.130,449.996,-1.930,8.099,-0.037,3,0.210,3,100.000,0.000,0.000,87.875,8,0,15,0,15,0,28,0,0.101
"10339936",1,0,0,0,0,10,0,-2,383.495,1.884,760.145,434.030,92.071,234.044,0.000,1336.868,3.000,7.200,0.0026540,0.0164058,0.7720772,43.162,13.778,21.997,13.047,3.975,-5.659,-4.956,-6.336,1326.741,-1.069,671.533,-1.432,7.869,0.210,4,0.305,3,100.000,0.000,0.000,88.132,8,0,15,0,15,0,28,0,0.031
"10339935",2,0,0,0,0,9,0,-2,383.495,0.682,729.922,396.528,96.287,237.106,0.000,1305.152,3.000,6.250,0.0003568,0.0148308,0.7912788,42.564,13.447,21.384,12.308,4.136,-5.589,-5.292,-6.040,1210.063,-1.004,607.933,-1.595,7.845,0.194,4,0.442,3,100.000,0.000,0.000,84.872,8,0,15,0,15,0,28,0,0.025
"10339935",0,0,0,0,0,9,0,-1,383.495,2.618,709.570,405.043,91.735,212.792,0.000,1292.128,3.000,6.250,0.0053053,0.0152562,0.8085501,41.810,13.073,21.199,12.063,4.073,-5.246,-5.292,-5.645,1336.539,-0.914,676.895,-1.596,7.946,-0.116,4,0.422,3,100.000,0.000,0.000,84.464,8,0,15,0,15,0,28,0,0.055
"10339935",1,0,0,0,0,9,0,-1,383.495,2.926,670.672,393.904,104.553,172.214,0.000,1258.934,3.000,6.250,0.0067993,0.0161410,0.8407308,40.094,12.535,20.738,11.780,3.759,-4.597,-5.292,-4.930,1010.232,-0.965,500.183,-1.976,7.896,-0.008,4,0.364,3,100.000,0.000,0.000,88.185,8,0,15,0,15,0,28,0,0.102
"10317812",1,0,0,0,0,9,0,-1,383.495,3.002,712.768,401.933,96.245,214.590,0.000,1292.236,3.000,6.250,0.0069738,0.0151877,0.8049671,41.832,13.127,21.240,12.114,4.041,-5.300,-5.292,-5.711,1211.176,-0.969,608.537,-1.673,7.900,0.027,4,0.420,3,100.000,0.000,0.000,84.840,8,0,15,0,15,0,28,0,0.041
"10317812",1,0,0,0,0,9,0,-1,383.495,0.935,730.752,396.627,95.755,238.369,0.000,1305.991,3.000,6.250,0.0006692,0.0148139,0.7907184,42.609,13.462,21.402,12.315,4.145,-5.603,-5.292,-6.055,1224.196,-1.000,615.611,-1.580,7.902,0.110,4,0.443,3,100.000,0.000,0.000,84.245,8,0,15,0,15,0,28,0,0.025
"10317812",0,0,0,0,0,9,0,-1,383.495,2.362,700.072,435.545,87.909,176.617,0.000,1320.225,3.000,6.250,0.0042254,0.0154632,0.8313573,42.589,13.007,21.488,11.768,4.249,-5.087,-5.292,-5.103,1452.969,-0.827,740.849,-1.653,7.964,-0.036,4,0.513,3,100.000,0.000,0.000,87.252,8,0,15,0,15,0,28,0,0.070
