molecule,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
"56661973",0,1,0,0,0,6,0,1,419.522,1.010,767.460,415.250,20.046,332.164,0.000,1410.030,1.000,6.450,0.0007230,0.0084043,0.7923702,49.595,14.100,20.967,10.456,5.149,-5.626,-5.039,-7.202,1594.795,0.388,906.420,-2.205,9.033,0.367,6,0.911,3,100.000,0.000,0.000,50.371,6,1,26,3,23,7,31,0,0.006
"56661973",1,1,0,0,0,6,0,2,419.522,0.913,713.251,380.435,13.380,319.436,0.000,1356.245,1.000,6.450,0.0006143,0.0090431,0.8307710,47.321,13.357,20.269,10.194,4.858,-4.662,-5.039,-6.520,1844.649,0.471,1060.843,-2.127,8.926,0.209,6,0.783,3,100.000,0.000,0.000,48.054,6,0,26,3,23,7,31,0,0.068
"56661973",1,1,0,0,0,6,0,2,419.522,2.148,757.734,424.703,6.992,326.038,0.000,1395.793,1.000,6.450,0.0033046,0.0085122,0.7971298,48.967,13.814,20.726,10.302,5.144,-5.452,-5.039,-7.096,2120.771,0.527,1233.477,-1.986,9.036,0.327,6,0.874,3,100.000,0.000,0.000,50.642,6,1,26,3,23,7,31,0,0.015
"56661973",0,1,0,0,0,6,0,2,419.522,2.216,753.755,421.086,8.493,324.176,0.000,1390.838,1.000,6.450,0.0035316,0.0085572,0.7994403,48.751,13.756,20.666,10.290,5.101,-5.381,-5.039,-7.049,2052.416,0.512,1190.561,-2.021,9.031,0.326,6,0.862,3,100.000,0.000,0.000,50.380,6,1,26,3,23,7,31,0,0.017
"56661721",2,1,0,0,0,11,0,1,392.540,1.768,838.826,420.018,15.431,403.377,0.000,1451.433,1.000,4.250,0.0021540,0.0050666,0.7390795,48.721,15.313,19.154,7.811,6.458,-6.982,-5.468,-8.404,1763.860,0.111,1010.714,-1.389,8.789,0.406,5,1.263,1,100.000,0.000,0.000,38.514,4,1,17,0,17,0,29,1,0.002
"56661721",2,1,0,0,0,11,0,1,392.540,1.741,831.498,413.963,18.474,399.061,0.000,1447.422,1.000,4.250,0.0020944,0.0051113,0.7442185,48.520,15.221,19.118,7.785,6.408,-6.848,-5.468,-8.300,1650.487,0.077,940.682,-1.461,8.774,0.388,5,1.253,1,100.000,0.000,0.000,38.810,4,1,17,0,17,0,29,1,0.002
"56661716",0,0,0,0,0,6,0,0,310.275,2.669,528.430,93.498,91.780,237.190,105.963,908.103,2.000,3.950,0.0078460,0.0105712,0.8582256,28.601,8.726,14.651,8.762,3.212,-3.942,-4.579,-4.957,1335.226,-0.369,2573.497,-1.799,8.804,0.494,3,0.032,3,100.000,105.963,0.000,56.002,4,0,12,0,12,0,22,0,0.618
"56661714",0,2,0,0,0,9,0,2,315.458,2.126,730.225,493.033,30.512,206.681,0.000,1239.291,1.000,5.500,0.0036473,0.0075319,0.7641125,39.637,11.777,16.573,7.987,3.713,-3.622,-2.006,-7.787,316.489,0.470,174.605,-4.615,8.975,0.445,5,0.504,3,93.436,0.000,0.000,40.061,4,0,11,0,11,0,23,0,0.002
"56661714",0,2,0,0,0,9,0,1,315.458,1.543,717.816,485.654,34.623,197.538,0.000,1225.553,1.000,5.500,0.0019415,0.0076621,0.7715667,39.000,11.575,16.364,7.923,3.590,-3.400,-2.006,-7.623,289.314,0.430,158.458,-4.723,8.963,0.431,5,0.470,3,92.018,0.000,0.000,40.302,4,0,11,0,11,0,23,0,0.002
"56659387",1,1,0,0,0,10,0,1,358.523,1.793,800.250,563.838,20.250,216.162,0.000,1380.558,1.000,4.250,0.0023296,0.0053108,0.7492773,44.739,13.252,17.554,6.698,5.754,-6.438,-4.412,-7.346,1587.709,0.119,902.068,-2.234,8.769,0.383,4,1.110,1,100.000,0.000,0.000,39.003,4,1,11,0,11,0,26,1,0.001
"56659387",0,1,0,0,0,10,0,1,358.523,1.939,795.401,563.901,15.313,216.187,0.000,1377.594,1.000,4.250,0.0027299,0.0053432,0.7527652,44.621,13.164,17.511,6.653,5.770,-6.350,-4.412,-7.290,1768.429,0.179,1013.544,-2.143,8.767,0.381,4,1.103,1,100.000,0.000,0.000,38.213,4,1,11,0,11,0,26,1,0.001
"56659382",1,0,0,0,0,7,0,0,282.385,2.688,547.871,188.483,71.626,287.762,0.000,983.556,2.000,3.200,0.0073455,0.0082601,0.8730106,31.461,10.419,14.729,8.019,3.954,-3.926,-4.286,-4.959,2073.355,-0.485,1088.020,-1.154,8.631,0.161,0,0.309,3,100.000,0.000,0.000,47.697,3,0,12,0,12,0,21,0,3.093
"56659382",1,0,0,0,0,7,1,0,282.385,4.754,557.154,202.514,44.263,310.378,0.000,1000.516,2.000,3.700,0.0225878,0.0093916,0.8683045,32.356,10.527,15.413,8.502,3.923,-3.883,-4.115,-5.143,3768.403,-0.250,2075.429,-0.570,8.532,0.241,0,0.273,3,100.000,0.000,0.000,43.339,3,0,12,0,12,0,21,0,11.145
"56659023",0,1,0,0,0,5,0,2,368.518,1.939,744.539,516.495,14.777,213.267,0.000,1309.312,1.000,4.250,0.0028727,0.0057082,0.7773915,45.071,12.342,17.936,7.610,5.341,-6.236,-4.342,-6.877,1789.233,0.498,1026.438,-2.623,8.773,0.388,4,1.133,1,100.000,0.000,0.000,39.569,4,1,18,4,14,7,27,1,0.001
"56659011",0,1,0,0,0,7,0,1,330.469,1.801,724.562,496.106,12.233,216.223,0.000,1249.904,1.000,4.250,0.0025957,0.0058656,0.7744744,41.437,11.779,16.556,7.124,4.840,-5.548,-3.840,-6.939,1891.429,0.404,1089.951,-2.374,8.780,0.398,4,0.882,3,100.000,0.000,0.000,37.821,4,0,11,0,11,0,24,0,0.004
"56658895",0,2,0,0,0,5,0,2,313.442,1.540,676.191,455.447,19.642,201.101,0.000,1163.353,0.000,6.000,0.0020387,0.0000000,0.7911099,39.113,10.603,15.358,7.655,3.008,-2.636,-1.610,-7.323,401.265,0.850,225.665,-4.818,8.953,0.474,5,0.178,3,91.157,0.000,0.000,31.232,4,0,17,0,17,4,23,0,0.011
"56658895",0,2,0,0,0,5,0,2,313.442,1.634,672.242,453.175,21.373,197.694,0.000,1159.814,0.000,6.000,0.0023007,0.0000000,0.7941420,38.939,10.551,15.316,7.634,2.969,-2.562,-1.610,-7.258,386.384,0.833,216.634,-4.862,8.949,0.470,5,0.168,3,90.634,0.000,0.000,31.832,4,0,17,0,17,4,23,0,0.012
"56658895",0,2,0,0,0,5,0,2,313.442,1.066,680.961,460.188,19.671,201.103,0.000,1165.380,0.000,6.000,0.0009749,0.0000000,0.7864800,39.195,10.631,15.353,7.667,3.021,-2.727,-1.610,-7.398,401.018,0.847,225.516,-4.819,8.988,0.461,5,0.184,3,91.228,0.000,0.000,31.857,4,0,17,0,17,4,23,0,0.009
"56658883",1,1,0,0,0,9,0,1,398.931,2.894,790.514,337.149,18.492,363.397,71.476,1367.239,1.000,4.000,0.0061264,0.0050600,0.7536188,46.254,14.621,18.640,7.664,6.235,-6.834,-5.700,-7.978,1649.843,0.378,2316.368,-1.779,8.919,0.594,3,1.170,1,100.000,0.000,0.000,39.533,4,1,17,0,17,0,28,1,0.001
"56658883",1,1,0,0,0,9,0,1,398.931,1.295,790.575,337.043,18.452,363.603,71.477,1367.206,1.000,4.000,0.0012257,0.0050596,0.7535485,46.255,14.623,18.573,7.665,6.235,-6.835,-5.700,-7.980,1651.282,0.378,2318.566,-1.777,8.921,0.617,3,1.169,1,100.000,0.000,0.000,39.532,4,1,17,0,17,0,28,1,0.001
"56658846",3,1,0,0,0,9,0,1,431.620,2.800,810.708,449.261,16.456,344.992,0.000,1540.135,1.000,4.000,0.0050916,0.0049340,0.7955598,52.998,15.328,20.865,7.548,7.077,-6.893,-6.412,-7.211,1724.841,0.246,986.569,-1.806,9.284,0.098,5,1.666,1,100.000,0.000,0.000,36.473,4,1,23,0,23,5,32,1,0.001
"56658846",4,1,0,0,0,9,0,1,431.620,2.113,855.551,483.292,6.321,365.938,0.000,1564.797,1.000,4.000,0.0028526,0.0046753,0.7618880,54.185,15.868,21.064,7.730,7.321,-7.717,-6.412,-7.856,2152.083,0.347,1253.172,-1.545,9.172,-0.082,5,1.726,1,100.000,0.000,0.000,34.219,4,1,23,0,23,5,32,1,0.000
"56658770",1,1,0,0,0,11,0,1,406.524,4.875,841.127,358.567,70.988,411.572,0.000,1454.726,1.000,6.250,0.0163388,0.0074305,0.7381722,48.932,15.803,20.786,10.220,5.235,-6.215,-4.949,-8.458,524.345,-0.569,272.376,-2.384,8.837,0.669,5,0.840,1,93.317,0.000,0.000,68.794,5,1,17,0,17,0,30,1,0.001
"56658770",0,1,0,0,0,11,0,1,406.524,4.344,766.792,324.753,73.157,368.882,0.000,1391.081,1.000,6.250,0.0135651,0.0081508,0.7859396,45.977,14.588,19.887,9.766,4.787,-4.878,-4.949,-7.481,500.100,-0.491,258.789,-2.575,8.841,0.651,5,0.686,3,100.000,0.000,0.000,65.596,5,0,17,0,17,0,30,0,0.014
"56658345",1,1,0,0,0,9,0,1,356.507,0.339,757.265,541.122,24.847,191.297,0.000,1318.438,1.000,4.250,0.0000872,0.0056123,0.7678739,42.658,12.391,16.890,6.677,5.301,-5.817,-4.346,-6.926,1436.062,0.139,809.311,-2.502,8.755,0.359,3,0.985,3,100.000,0.000,0.000,40.664,4,1,16,0,16,5,26,1,0.002
"56658345",1,1,0,0,0,9,0,1,356.507,0.665,772.196,544.425,20.134,207.637,0.000,1330.924,1.000,4.250,0.0003320,0.0055038,0.7577736,43.314,12.649,17.079,6.792,5.429,-6.089,-4.346,-7.168,1591.721,0.186,904.532,-2.358,8.745,0.347,3,1.017,3,100.000,0.000,0.000,39.835,4,1,16,0,16,5,26,1,0.001
"46220397",0,1,0,0,0,8,0,1,348.487,1.284,758.391,343.698,15.418,399.274,0.000,1299.228,1.000,3.500,0.0012691,0.0046150,0.7592688,44.517,13.646,17.429,7.512,5.805,-6.294,-4.861,-8.058,1764.373,0.302,1011.032,-1.692,8.861,0.710,3,1.129,1,100.000,0.000,0.000,31.774,3,1,17,0,17,0,26,1,0.004
"46220397",0,1,0,0,0,8,0,1,348.487,1.133,750.476,336.994,18.514,394.968,0.000,1294.536,1.000,3.500,0.0009913,0.0046637,0.7654280,44.288,13.560,17.383,7.485,5.751,-6.149,-4.861,-7.937,1649.047,0.269,939.794,-1.764,8.850,0.696,3,1.118,3,100.000,0.000,0.000,32.121,3,1,17,0,17,0,26,1,0.004
"46220296",0,1,0,0,0,11,0,1,344.496,1.466,758.490,533.810,20.100,204.579,0.000,1314.711,1.000,4.250,0.0016353,0.0056032,0.7651888,41.351,12.428,16.371,6.297,5.325,-5.513,-4.125,-7.033,1592.905,0.070,905.260,-2.176,8.784,0.393,4,0.889,3,100.000,0.000,0.000,37.439,4,1,11,0,11,0,25,0,0.007
"46220296",0,1,0,0,0,11,0,1,344.496,1.807,777.760,544.987,18.481,214.293,0.000,1332.095,1.000,4.250,0.0024520,0.0054644,0.7527939,42.140,12.726,16.608,6.399,5.454,-5.865,-4.125,-7.280,1650.231,0.082,940.524,-2.112,8.777,0.391,4,0.933,3,100.000,0.000,0.000,39.058,4,1,11,0,11,0,25,1,0.004
"46219971",1,1,0,0,0,5,0,2,352.475,0.706,695.314,461.326,13.465,220.523,0.000,1205.045,1.000,4.250,0.0004142,0.0061123,0.7876256,40.967,11.339,16.490,7.532,4.696,-5.344,-4.240,-6.746,1841.229,0.516,1058.717,-2.573,8.757,0.355,4,0.847,3,100.000,0.000,0.000,37.996,4,0,21,0,21,10,26,0,0.004
"46219970",0,1,0,0,0,5,0,1,342.480,1.627,721.374,478.740,19.845,222.789,0.000,1245.863,1.000,4.250,0.0021239,0.0058915,0.7762193,42.623,11.833,17.087,7.654,4.900,-5.816,-4.055,-6.942,1601.799,0.441,910.724,-2.683,8.779,0.393,4,0.956,3,100.000,0.000,0.000,40.315,4,0,17,0,17,6,25,1,0.001
"46219970",0,1,0,0,0,5,0,2,342.480,1.855,749.194,520.096,10.392,218.706,0.000,1277.339,1.000,4.250,0.0026925,0.0056728,0.7599323,43.843,12.117,17.399,7.628,5.168,-6.321,-4.055,-7.186,1969.025,0.541,1138.362,-2.523,8.783,0.406,4,1.038,1,100.000,0.000,0.000,36.442,4,1,17,0,17,6,25,1,0.000
"46219970",0,1,0,0,0,5,0,2,342.480,3.188,683.754,464.286,10.127,209.341,0.000,1218.027,1.000,4.250,0.0083434,0.0062157,0.8066832,41.380,11.326,16.794,7.405,4.760,-5.135,-4.055,-6.385,1980.447,0.557,1145.501,-2.551,8.776,0.371,4,0.890,3,100.000,0.000,0.000,36.236,4,0,17,0,17,6,25,0,0.007
"46219970",0,1,0,0,0,5,0,1,342.480,1.593,721.719,479.153,19.778,222.788,0.000,1246.006,1.000,4.250,0.0020362,0.0058887,0.7759077,42.628,11.835,17.086,7.654,4.902,-5.822,-4.055,-6.947,1604.154,0.442,912.171,-2.682,8.780,0.393,4,0.957,3,100.000,0.000,0.000,40.303,4,0,17,0,17,6,25,1,0.001
"46219865",0,1,0,0,0,9,0,1,364.486,2.613,746.540,334.058,14.055,398.427,0.000,1304.461,1.000,4.000,0.0052334,0.0053581,0.7733919,44.077,13.613,17.628,7.741,5.637,-5.719,-4.992,-7.825,1817.677,0.263,1044.087,-1.574,9.006,0.514,3,1.000,3,100.000,0.000,0.000,39.185,4,1,17,0,17,0,27,1,0.019
"46219865",0,1,0,0,0,9,0,1,364.486,2.275,771.634,338.815,19.734,413.085,0.000,1326.370,1.000,4.000,0.0039027,0.0051838,0.7565952,45.093,14.057,17.940,7.940,5.751,-6.177,-4.992,-8.167,1605.686,0.190,913.113,-1.627,9.027,0.529,3,1.056,3,100.000,0.000,0.000,40.278,4,1,17,0,17,0,27,1,0.006
"46219862",1,1,0,0,0,5,0,2,354.491,0.648,721.111,483.805,14.458,222.847,0.000,1257.463,1.000,4.250,0.0003335,0.0058937,0.7813157,43.087,11.891,17.225,7.617,5.024,-5.811,-4.055,-6.859,1801.731,0.503,1034.190,-2.583,8.777,0.375,4,0.990,3,100.000,0.000,0.000,40.073,4,1,18,4,14,7,26,1,0.001
"46219862",1,1,0,0,0,5,0,2,354.491,0.807,719.492,487.001,10.004,222.488,0.000,1254.214,1.000,4.250,0.0005190,0.0059069,0.7817238,42.954,11.824,17.159,7.580,5.034,-5.782,-4.055,-6.851,1985.792,0.552,1148.843,-2.503,8.777,0.376,4,0.981,3,100.000,0.000,0.000,37.490,4,1,18,4,14,7,26,1,0.002
"46219504",0,1,0,0,0,6,0,1,272.389,1.483,634.821,407.417,20.784,206.620,0.000,1065.961,1.000,3.500,0.0020633,0.0055134,0.7949530,34.626,9.903,13.869,6.382,3.933,-4.339,-2.955,-6.561,1569.286,0.381,890.760,-2.661,8.960,0.482,4,0.576,3,100.000,0.000,0.000,32.933,3,0,11,0,11,0,20,0,0.025
"46219501",0,1,0,0,0,6,0,1,258.363,1.313,611.313,379.917,24.746,206.650,0.000,1013.777,1.000,3.500,0.0017003,0.0057254,0.7983558,32.538,9.402,13.156,6.353,3.551,-3.713,-2.674,-6.506,1439.245,0.342,811.250,-2.734,8.964,0.478,4,0.434,3,100.000,0.000,0.000,33.881,3,0,11,0,11,0,19,0,0.054
"46219379",1,1,0,0,0,5,0,1,368.518,0.616,743.059,519.510,19.689,203.860,0.000,1300.852,1.000,4.250,0.0002915,0.0057196,0.7755813,44.642,12.237,17.749,7.576,5.241,-6.209,-4.133,-6.862,1607.285,0.442,914.096,-2.747,8.732,0.329,3,1.108,1,100.000,0.000,0.000,40.310,4,1,24,0,17,13,27,1,0.000
"46219378",0,1,0,0,0,9,0,1,370.534,1.612,722.882,536.681,21.181,165.020,0.000,1319.981,1.000,4.250,0.0019675,0.0058792,0.8050248,42.469,12.052,16.963,6.391,5.317,-5.192,-4.628,-6.200,1555.745,0.202,882.455,-2.527,8.774,0.383,3,1.001,3,100.000,0.000,0.000,38.591,4,1,17,0,17,6,27,0,0.007
"46219378",0,1,0,0,0,9,0,1,370.534,2.078,764.093,555.559,21.774,186.760,0.000,1352.900,1.000,4.250,0.0031922,0.0055621,0.7742164,43.994,12.638,17.418,6.642,5.540,-5.941,-4.628,-6.802,1535.746,0.177,870.200,-2.461,8.765,0.371,3,1.083,3,100.000,0.000,0.000,39.770,4,1,17,0,17,6,27,1,0.001
"46219375",0,1,0,0,0,9,0,1,364.486,2.755,680.568,307.669,10.682,362.217,0.000,1255.096,1.000,4.000,0.0060487,0.0058774,0.8268209,41.755,12.731,16.972,7.313,5.319,-4.521,-4.992,-6.788,1956.595,0.315,1130.596,-1.639,8.940,0.531,3,0.880,3,100.000,0.000,0.000,37.696,4,1,17,0,17,0,27,0,0.252
"46219375",0,1,0,0,0,9,0,1,364.486,2.539,756.385,337.253,18.764,400.368,0.000,1323.227,1.000,4.000,0.0048706,0.0052883,0.7706284,44.846,13.855,17.910,7.810,5.726,-5.899,-4.992,-7.879,1640.063,0.209,934.261,-1.653,8.992,0.514,3,1.052,3,100.000,0.000,0.000,37.684,4,1,17,0,17,0,27,1,0.010
"46219248",0,1,0,0,0,9,0,1,380.486,1.508,766.436,442.652,22.079,301.705,0.000,1347.576,1.000,5.000,0.0016869,0.0065237,0.7698236,44.878,13.421,18.277,8.170,5.315,-5.689,-4.921,-7.421,1525.546,0.171,863.954,-2.062,8.780,0.364,7,0.909,3,100.000,0.000,0.000,45.643,5,1,17,0,17,0,28,1,0.007
"46219248",0,1,0,0,0,9,0,1,380.486,2.709,761.123,447.723,29.059,284.341,0.000,1327.297,1.000,5.000,0.0055288,0.0065692,0.7674011,43.901,13.165,17.977,8.087,5.116,-5.593,-4.921,-7.378,1309.897,0.091,732.739,-2.252,8.782,0.325,7,0.852,3,100.000,0.000,0.000,45.612,5,1,17,0,17,0,28,1,0.005
"46219244",0,1,0,0,0,6,0,1,368.518,1.862,755.033,517.926,14.699,222.407,0.000,1319.574,1.000,4.250,0.0026278,0.0056289,0.7705868,44.927,12.536,17.833,7.476,5.416,-6.265,-4.342,-7.031,1792.285,0.435,1028.331,-2.493,8.793,0.407,4,1.116,1,100.000,0.000,0.000,40.044,4,1,18,4,14,7,27,1,0.001
"46219123",2,1,0,0,0,12,0,1,358.523,0.434,818.825,579.736,20.303,218.786,0.000,1396.038,1.000,4.250,0.0001352,0.0051904,0.7377439,44.100,13.511,17.179,6.320,5.852,-6.453,-4.412,-7.545,1585.856,-0.010,900.930,-2.033,8.761,0.361,4,1.065,1,100.000,0.000,0.000,39.801,4,1,11,0,11,0,26,1,0.001
"46219123",1,1,0,0,0,12,0,1,358.523,1.973,814.892,578.136,18.520,218.236,0.000,1393.397,1.000,4.250,0.0027939,0.0052154,0.7403693,43.989,13.448,17.181,6.294,5.848,-6.381,-4.412,-7.500,1648.820,0.014,939.654,-2.003,8.785,0.396,4,1.058,1,100.000,0.000,0.000,39.718,4,1,11,0,11,0,26,1,0.001
"46219120",0,1,0,0,0,10,0,1,330.469,1.735,756.692,514.043,20.208,222.441,0.000,1276.436,1.000,4.250,0.0023570,0.0056166,0.7520472,40.632,12.245,16.118,6.636,5.096,-5.644,-3.840,-7.331,1589.150,0.121,902.953,-2.211,8.779,0.391,4,0.821,3,100.000,0.000,0.000,40.418,4,1,11,0,11,0,24,0,0.005
"46219120",0,1,0,0,0,10,0,1,330.469,3.818,725.821,501.204,20.135,204.483,0.000,1254.929,1.000,4.250,0.0116169,0.0058554,0.7752018,39.600,11.799,15.961,6.439,4.945,-5.082,-3.840,-6.871,1591.709,0.136,904.525,-2.273,8.895,0.520,4,0.769,3,100.000,0.000,0.000,37.446,4,0,11,0,11,0,24,0,0.015
"46219119",0,1,0,0,0,8,0,1,356.507,1.584,763.561,524.711,20.098,218.752,0.000,1320.232,1.000,4.250,0.0019003,0.0055660,0.7622339,43.634,12.597,17.284,7.068,5.376,-6.094,-3.917,-7.149,1592.986,0.249,905.309,-2.414,8.780,0.395,4,1.031,3,100.000,0.000,0.000,39.577,4,1,18,0,11,7,26,1,0.001
"46219118",1,1,0,0,0,8,0,1,396.572,2.116,817.349,583.831,14.772,218.746,0.000,1439.945,1.000,4.250,0.0031083,0.0051997,0.7544926,48.425,13.771,18.943,7.161,6.177,-7.077,-4.918,-7.274,1789.428,0.307,1026.559,-2.316,8.792,0.405,4,1.362,1,100.000,0.000,0.000,39.450,4,1,18,4,14,7,29,1,0.000
"46218997",0,1,0,0,0,7,0,1,380.529,3.016,761.633,526.459,12.449,222.725,0.000,1326.146,1.000,4.250,0.0068597,0.0055801,0.7664433,44.551,12.607,17.697,7.259,5.472,-6.222,-4.814,-7.100,1882.550,0.399,1084.422,-2.355,8.784,0.379,4,1.091,1,100.000,0.000,0.000,38.008,4,1,21,0,21,10,28,1,0.001
"46218996",0,1,0,0,0,4,0,2,346.471,1.713,708.211,289.556,19.603,399.053,0.000,1224.834,1.000,3.500,0.0023966,0.0049420,0.7817246,44.106,12.850,17.544,8.301,5.305,-6.027,-4.367,-7.693,1610.302,0.507,915.950,-2.154,8.849,0.674,3,1.097,3,100.000,0.000,0.000,32.728,3,1,24,0,17,7,26,1,0.002
"46218995",1,1,0,0,0,5,0,2,386.536,1.696,768.461,352.339,16.611,399.511,0.000,1352.767,1.000,3.500,0.0021264,0.0045546,0.7697657,48.589,14.123,19.039,8.208,6.144,-6.967,-5.371,-7.889,1718.989,0.474,982.952,-2.001,8.852,0.677,3,1.409,1,100.000,0.000,0.000,32.862,3,1,24,4,20,7,29,1,0.000
"46218994",1,1,0,0,0,4,0,2,374.525,1.425,757.174,338.197,19.856,399.121,0.000,1329.721,1.000,3.500,0.0015263,0.0046224,0.7723420,48.305,13.908,18.986,8.421,5.974,-6.923,-5.368,-7.845,1601.408,0.499,910.484,-2.158,8.835,0.661,3,1.388,1,100.000,0.000,0.000,32.704,3,1,23,0,23,6,28,1,0.000
"46218994",1,1,0,0,0,4,0,2,374.525,1.429,744.320,338.855,10.478,394.986,0.000,1323.468,1.000,3.500,0.0015425,0.0047023,0.7832155,48.015,13.704,18.882,8.298,5.997,-6.687,-5.368,-7.650,1965.323,0.607,1136.049,-2.000,8.850,0.707,3,1.373,1,100.000,0.000,0.000,28.880,3,1,23,0,23,6,28,1,0.001
"46218994",1,1,0,0,0,4,0,2,374.525,1.585,744.409,338.958,10.474,394.978,0.000,1323.550,1.000,3.500,0.0018988,0.0047017,0.7831534,48.018,13.705,18.888,8.298,5.997,-6.689,-5.368,-7.651,1965.517,0.607,1136.170,-2.000,8.823,0.652,3,1.373,1,100.000,0.000,0.000,28.878,3,1,23,0,23,6,28,1,0.001
"46218994",1,1,0,0,0,4,0,2,374.525,1.384,757.543,338.637,19.771,399.135,0.000,1329.792,1.000,3.500,0.0014407,0.0046202,0.7719940,48.308,13.910,18.984,8.422,5.975,-6.930,-5.368,-7.851,1604.391,0.500,912.317,-2.156,8.836,0.662,3,1.388,1,100.000,0.000,0.000,32.683,3,1,23,0,23,6,28,1,0.000
"46218993",1,1,0,0,0,7,0,1,382.545,1.908,787.850,550.732,14.730,222.388,0.000,1380.228,1.000,4.250,0.0026369,0.0053944,0.7609492,46.712,13.176,18.393,7.335,5.801,-6.700,-4.630,-7.187,1791.095,0.371,1027.593,-2.398,8.795,0.409,4,1.240,1,100.000,0.000,0.000,40.063,4,1,18,4,14,7,28,1,0.000
"46218992",1,1,0,0,0,7,0,1,370.534,1.734,785.232,546.530,19.735,218.967,0.000,1367.637,1.000,4.250,0.0021987,0.0054124,0.7588353,46.175,13.079,18.204,7.339,5.681,-6.652,-4.628,-7.205,1605.659,0.312,913.096,-2.502,8.792,0.411,4,1.204,1,100.000,0.000,0.000,39.656,4,1,17,0,17,6,27,1,0.000
"46218992",0,1,0,0,0,7,0,1,370.534,2.240,746.043,531.954,10.196,203.893,0.000,1340.966,1.000,4.250,0.0037407,0.0056967,0.7882786,44.964,12.501,17.867,7.078,5.568,-5.938,-4.628,-6.656,1977.457,0.431,1143.632,-2.380,8.780,0.402,4,1.139,3,100.000,0.000,0.000,35.675,4,1,17,0,17,6,27,1,0.002
"46218992",0,1,0,0,0,7,0,1,370.534,2.014,768.753,541.805,13.235,213.713,0.000,1352.790,1.000,4.250,0.0029974,0.0055284,0.7694822,45.531,12.791,17.999,7.220,5.628,-6.352,-4.628,-7.007,1850.515,0.391,1064.490,-2.401,8.785,0.406,4,1.166,1,100.000,0.000,0.000,36.473,4,1,17,0,17,6,27,1,0.001
"46218992",1,1,0,0,0,7,0,1,370.534,1.682,784.852,546.068,19.856,218.928,0.000,1367.531,1.000,4.250,0.0020700,0.0054150,0.7591631,46.171,13.076,18.203,7.339,5.679,-6.645,-4.628,-7.199,1601.408,0.310,910.483,-2.505,8.793,0.412,4,1.204,1,100.000,0.000,0.000,39.686,4,1,17,0,17,6,27,1,0.000
"46218870",0,1,0,0,0,4,0,2,326.481,1.600,691.174,483.801,19.521,187.852,0.000,1203.620,1.000,3.500,0.0021258,0.0050638,0.7917177,41.240,11.128,16.233,6.823,4.926,-5.716,-3.598,-6.524,1613.167,0.513,917.712,-2.896,8.957,0.466,3,1.041,3,100.000,0.000,0.000,32.673,3,0,18,0,11,7,24,1,0.001
"46218751",1,1,0,0,0,6,0,1,366.545,1.512,765.015,540.025,14.657,210.333,0.000,1348.413,1.000,3.500,0.0016945,0.0045751,0.7715733,45.966,12.724,17.772,6.679,5.909,-6.741,-4.599,-6.957,1793.945,0.436,1029.360,-2.535,8.961,0.482,4,1.355,1,100.000,0.000,0.000,32.422,3,1,18,4,14,7,27,1,0.000
"46218750",0,1,0,0,0,6,0,1,354.534,2.480,728.590,520.359,18.788,189.443,0.000,1308.433,1.000,3.500,0.0047019,0.0048038,0.7940535,44.166,12.132,17.265,6.478,5.605,-6.074,-4.597,-6.494,1639.208,0.402,933.735,-2.685,9.013,0.587,4,1.249,3,100.000,0.000,0.000,29.839,3,1,17,0,17,6,26,1,0.001
"46218750",0,1,0,0,0,6,0,2,354.534,1.856,749.006,530.334,9.417,209.255,0.000,1325.782,1.000,3.500,0.0025978,0.0046729,0.7792216,45.050,12.426,17.467,6.598,5.800,-6.447,-4.597,-6.829,2011.380,0.497,1164.853,-2.442,8.962,0.455,4,1.294,1,100.000,0.000,0.000,28.758,3,1,17,0,17,6,26,1,0.000
"46218750",0,1,0,0,0,6,0,2,354.534,1.625,745.787,530.988,13.147,201.652,0.000,1320.871,1.000,3.500,0.0019989,0.0046930,0.7806513,44.780,12.346,17.376,6.564,5.734,-6.388,-4.597,-6.769,1854.064,0.457,1066.696,-2.538,8.922,0.480,4,1.280,1,100.000,0.000,0.000,28.841,3,1,17,0,17,6,26,1,0.000
"46218750",0,1,0,0,0,6,0,1,354.534,2.415,729.757,521.308,18.710,189.738,0.000,1310.609,1.000,3.500,0.0044512,0.0047961,0.7936623,44.256,12.155,17.292,6.482,5.620,-6.095,-4.597,-6.502,1641.982,0.402,935.443,-2.682,9.012,0.584,4,1.255,3,100.000,0.000,0.000,29.890,3,1,17,0,17,6,26,1,0.001
